month,feature_name,eligible_customers,active_users,workflow_runs,api_calls,storage_gb,compute_minutes,ai_tokens_million,athena_scanned_gb,adopted_customers,feature_adoption_rate,feature_cloud_cost_usd,product_area,release_date,minimum_plan,primary_aws_service,primary_usage_metric,business_value,cost_per_active_user_usd,cost_per_adopted_customer_usd,cost_share_pct,mom_cost_growth_pct,mom_adoption_growth_pct,economics_quadrant
2025-06-01,Workflow Automation,303,7287,354915,0,0.0,28393.2,0.0,0.0,285,0.9405940594059405,2471.8663,Core Platform,2024-01-01,Starter,AWS Lambda,workflow_runs,Automate repeatable business processes,0.33921590503636617,8.6732150877193,0.04577962497443694,0.04790681162703625,-0.018950282124986728,Efficient Winner
2025-07-01,AI Assistant,161,3557,0,0,0.0,17065.0439,379.223198,0.0,78,0.484472049689441,16314.0489,Artificial Intelligence,2025-05-01,Professional,Amazon Bedrock,ai_tokens_million,Generate summaries and workflow recommendations,4.586463002530222,209.15447307692307,0.2711473354193211,0.8118415317102914,0.30306275433711716,Optimization Priority
2025-07-01,API Integration,161,6250,0,260925842,0.0,28991.7598,0.0,0.0,140,0.8695652173913043,6026.2192,Integrations,2024-01-01,Professional,Amazon API Gateway,api_calls,Connect external systems through APIs,0.9641950719999999,43.044422857142855,0.10015866010630585,0.02657640822770535,0.07660455486542439,Scale Carefully
2025-07-01,Admin Controls,48,4229,0,0,0.0,1326.15,0.0,0.0,44,0.9166666666666666,4076.6346,Administration,2024-01-01,Enterprise,AWS Lambda,admin_actions,Manage enterprise governance and access,0.9639712934499881,92.65078636363636,0.06775562682469402,-0.03791903980197997,-0.042592592592592626,Efficient Winner
2025-07-01,Dashboard Reporting,319,6600,0,0,0.0,18870.96,0.0,31056.2124,274,0.8589341692789969,17778.9549,Analytics,2024-01-01,Starter,Amazon Athena,dashboard_views,Monitor operational KPIs,2.6937810454545454,64.88669671532847,0.29549477736794594,-0.0038208685069065496,0.028684005104885557,Optimization Priority
2025-07-01,Data Export,319,5013,0,0,0.0,0.0,0.0,0.0,191,0.5987460815047022,3656.265,Data Management,2024-01-01,Starter,Amazon S3,exports_count,Export CSV and scheduled reports,0.729356672651107,19.142748691099477,0.06076888198716409,-0.1874582063551009,0.01351990332918862,Monitor
2025-07-01,File Storage,319,3651,0,0,20352.9502,0.0,0.0,0.0,150,0.4702194357366771,4729.2166,Data Management,2024-01-01,Starter,Amazon S3,storage_gb,Store files and workflow attachments,1.2953208983840043,31.528110666666667,0.07860185338238268,-0.12273188627267573,-0.12051549982584464,Optimization Priority
2025-07-01,Team Collaboration,319,6849,0,0,0.0,0.0,0.0,0.0,281,0.8808777429467085,5064.8884,Collaboration,2024-01-01,Starter,Amazon DynamoDB,collaboration_actions,"Share workflows, comments, and approvals",0.7395077237552927,18.024513879003557,0.08418088006688693,0.08372069088769818,0.003405850048318282,Efficient Winner
2025-07-01,Workflow Automation,319,7364,344894,0,0.0,27591.52,0.0,0.0,308,0.9655172413793104,2520.5038,Core Platform,2024-01-01,Starter,AWS Lambda,workflow_runs,Automate repeatable business processes,0.3422737370994025,8.183453896103895,0.04189198484529941,0.019676428292258352,0.026497277676951203,Efficient Winner
2025-08-01,AI Assistant,167,3037,0,0,0.0,11729.3488,260.652197,0.0,80,0.47904191616766467,11393.8286,Artificial Intelligence,2025-05-01,Professional,Amazon Bedrock,ai_tokens_million,Generate summaries and workflow recommendations,3.751672242344419,142.42285750000002,0.2019401383143091,-0.30159406350682194,-0.011208352525717835,Optimization Priority
2025-08-01,API Integration,167,5520,0,204821964,0.0,22757.9959,0.0,0.0,134,0.8023952095808383,4861.3618,Integrations,2024-01-01,Professional,Amazon API Gateway,api_calls,Connect external systems through APIs,0.8806814855072463,36.27881940298507,0.08616103583372305,-0.1932982125841025,-0.07724550898203586,Monitor
2025-08-01,Admin Controls,50,3482,0,0,0.0,1204.28,0.0,0.0,42,0.84,3543.4883,Administration,2024-01-01,Enterprise,AWS Lambda,admin_actions,Manage enterprise governance and access,1.017658902929351,84.36876904761905,0.06280351781113645,-0.13078098782755754,-0.08363636363636362,Scale Carefully
2025-08-01,Dashboard Reporting,330,7086,0,0,0.0,22275.48,0.0,35751.9014,285,0.8636363636363636,19104.084,Analytics,2024-01-01,Starter,Amazon Athena,dashboard_views,Monitor operational KPIs,2.6960321761219306,67.03187368421052,0.3385939442101296,0.07453357677396433,0.005474452554744547,Scale Carefully
2025-08-01,Data Export,330,5408,0,0,0.0,0.0,0.0,0.0,226,0.6848484848484848,4209.91,Data Management,2024-01-01,Starter,Amazon S3,exports_count,Export CSV and scheduled reports,0.7784596893491124,18.6279203539823,0.07461493739609115,0.15142365227903332,0.14380453752181488,Monitor
2025-08-01,File Storage,330,4148,0,0,26283.1125,0.0,0.0,0.0,169,0.5121212121212121,5789.1912,Data Management,2024-01-01,Starter,Amazon S3,storage_gb,Store files and workflow attachments,1.3956584378013501,34.25556923076923,0.1026055518911335,0.22413323170691757,0.08911111111111092,Optimization Priority
2025-08-01,Team Collaboration,330,6691,0,0,0.0,0.0,0.0,0.0,298,0.9030303030303031,4987.5215,Collaboration,2024-01-01,Starter,Amazon DynamoDB,collaboration_actions,"Share workflows, comments, and approvals",0.7454074876700044,16.73664932885906,0.08839704518247626,-0.015275144068327307,0.025148279952550423,Efficient Winner
2025-08-01,Workflow Automation,330,7477,340652,0,0.0,27252.16,0.0,0.0,313,0.9484848484848485,2532.427,Core Platform,2024-01-01,Starter,AWS Lambda,workflow_runs,Automate repeatable business processes,0.33869559983950787,8.09082108626198,0.04488382936100082,0.004730482850293649,-0.01764069264069268,Efficient Winner
2025-09-01,AI Assistant,179,4137,0,0,0.0,15356.5623,341.256947,0.0,92,0.5139664804469274,14658.4541,Artificial Intelligence,2025-05-01,Professional,Amazon Bedrock,ai_tokens_million,Generate summaries and workflow recommendations,3.5432569736524053,159.33102282608698,0.20142865740892793,0.28652576887105363,0.07290502793296083,Optimization Priority
2025-09-01,API Integration,179,7001,0,245468424,0.0,27274.2685,0.0,0.0,159,0.888268156424581,5760.2661,Integrations,2024-01-01,Professional,Amazon API Gateway,api_calls,Connect external systems through APIs,0.8227776174832167,36.22808867924528,0.07915450421481766,0.18490792024572222,0.10702076211123157,Efficient Winner
2025-09-01,Admin Controls,57,5401,0,0,0.0,1941.8,0.0,0.0,57,1.0,5563.0665,Administration,2024-01-01,Enterprise,AWS Lambda,admin_actions,Manage enterprise governance and access,1.0300067580077763,97.59765789473684,0.0764446924980707,0.569940699395,0.19047619047619047,Scale Carefully
2025-09-01,Advanced Analytics,57,1689,0,0,0.0,36402.0,0.0,31334.8277,20,0.3508771929824561,8686.2793,Analytics,2025-09-01,Enterprise,AWS Glue,analytics_queries,Build advanced cross-workspace analysis,5.14285334517466,434.313965,0.11936221687101113,,,Optimization Priority
2025-09-01,Dashboard Reporting,347,7230,0,0,0.0,22446.12,0.0,33413.337,301,0.8674351585014409,19423.4777,Analytics,2024-01-01,Starter,Amazon Athena,dashboard_views,Monitor operational KPIs,2.686511438450899,64.52982624584718,0.2669070700520358,0.016718608439954652,0.004398604580615695,Scale Carefully
2025-09-01,Data Export,347,5222,0,0,0.0,0.0,0.0,0.0,224,0.6455331412103746,3970.6639,Data Management,2024-01-01,Starter,Amazon S3,exports_count,Export CSV and scheduled reports,0.7603722520107239,17.726178125,0.05456274535792268,-0.056829267133976735,-0.0574073601795414,Monitor
2025-09-01,File Storage,347,5007,0,0,29465.0052,0.0,0.0,0.0,198,0.5706051873198847,6649.6121,Data Management,2024-01-01,Starter,Amazon S3,storage_gb,Store files and workflow attachments,1.328063131615738,33.5838994949495,0.09137542256882067,0.14862540729350937,0.11419947819859155,Optimization Priority
2025-09-01,Team Collaboration,347,7626,0,0,0.0,0.0,0.0,0.0,312,0.899135446685879,5561.8794,Collaboration,2024-01-01,Starter,Amazon DynamoDB,collaboration_actions,"Share workflows, comments, and approvals",0.7293311565696302,17.82653653846154,0.07642838000307096,0.11515898227205645,-0.004313095951879009,Efficient Winner
2025-09-01,Workflow Automation,347,7688,305689,0,0.0,24455.12,0.0,0.0,339,0.9769452449567724,2498.737,Core Platform,2024-01-01,Starter,AWS Lambda,workflow_runs,Automate repeatable business processes,0.3250178199791884,7.3709056047197645,0.0343363110253224,-0.013303443692552652,0.030006168804264766,Efficient Winner
2025-10-01,AI Assistant,194,4024,0,0,0.0,14522.0386,322.711964,0.0,104,0.5360824742268041,14154.6804,Artificial Intelligence,2025-05-01,Professional,Amazon Bedrock,ai_tokens_million,Generate summaries and workflow recommendations,3.517564711729622,136.10269615384615,0.19015025423958565,-0.03436745079414627,0.04303003137606454,Optimization Priority
2025-10-01,API Integration,194,7110,0,280996706,0.0,31221.8561,0.0,0.0,173,0.8917525773195877,6597.4971,Integrations,2024-01-01,Professional,Amazon API Gateway,api_calls,Connect external systems through APIs,0.9279180168776371,38.13582138728324,0.08862904109865519,0.1453458894893762,0.0039227128314855975,Efficient Winner
2025-10-01,Admin Controls,58,4515,0,0,0.0,1488.83,0.0,0.0,55,0.9482758620689655,4486.7653,Administration,2024-01-01,Enterprise,AWS Lambda,admin_actions,Manage enterprise governance and access,0.9937464673311185,81.5775509090909,0.06027402515625509,-0.19347264678572507,-0.051724137931034475,Scale Carefully
2025-10-01,Advanced Analytics,58,1734,0,0,0.0,43833.0,0.0,43620.194,21,0.3620689655172414,10302.380000000001,Analytics,2025-09-01,Enterprise,AWS Glue,analytics_queries,Build advanced cross-workspace analysis,5.941395617070358,490.5895238095239,0.1383994637047985,0.18605212245477776,0.03189655172413808,Optimization Priority
2025-10-01,Dashboard Reporting,364,6736,0,0,0.0,21091.8,0.0,30581.2037,313,0.8598901098901099,18304.5231,Analytics,2024-01-01,Starter,Amazon Athena,dashboard_views,Monitor operational KPIs,2.7174173248218527,58.48090447284345,0.24589814978792232,-0.05760835506815554,-0.008698112518710444,Scale Carefully
2025-10-01,Data Export,364,5834,0,0,0.0,0.0,0.0,0.0,211,0.5796703296703297,5258.6461,Data Management,2024-01-01,Starter,Amazon S3,exports_count,Export CSV and scheduled reports,0.9013791738087076,24.92249336492891,0.07064326884208601,0.324374520845242,-0.10202855180533743,Monitor
2025-10-01,File Storage,364,4336,0,0,27738.7869,0.0,0.0,0.0,190,0.521978021978022,6945.8135,Data Management,2024-01-01,Starter,Amazon S3,storage_gb,Store files and workflow attachments,1.6018942573800738,36.55691315789474,0.09330823201954784,0.04454416220759705,-0.08522033522033523,Optimization Priority
2025-10-01,Team Collaboration,364,7952,0,0,0.0,0.0,0.0,0.0,330,0.9065934065934066,5810.8671,Collaboration,2024-01-01,Starter,Amazon DynamoDB,collaboration_actions,"Share workflows, comments, and approvals",0.7307428445674045,17.608688181818184,0.078061660538619,0.04476682827750644,0.00829459002535926,Efficient Winner
2025-10-01,Workflow Automation,364,8021,316165,0,0.0,25293.2,0.0,0.0,347,0.9532967032967034,2578.2777,Core Platform,2024-01-01,Starter,AWS Lambda,workflow_runs,Automate repeatable business processes,0.3214409300585962,7.4301951008645535,0.03463590461253044,0.03183236170913539,-0.024206619339362634,Efficient Winner
2025-11-01,AI Assistant,201,5889,0,0,0.0,24612.8639,546.952523,0.0,124,0.6169154228855721,23332.5268,Artificial Intelligence,2025-05-01,Professional,Amazon Bedrock,ai_tokens_million,Generate summaries and workflow recommendations,3.9620524367464762,188.1655387096774,0.25793129759244976,0.6483965826596834,0.15078453884424037,Optimization Priority
2025-11-01,API Integration,201,7099,0,256675252,0.0,28519.4724,0.0,0.0,162,0.8059701492537313,6026.0038,Integrations,2024-01-01,Professional,Amazon API Gateway,api_calls,Connect external systems through APIs,0.8488524862656712,37.197554320987656,0.06661494456875683,-0.08662274364622291,-0.09619532395824348,Efficient Winner
2025-11-01,Admin Controls,62,5128,0,0,0.0,1774.15,0.0,0.0,56,0.9032258064516129,5215.7647,Administration,2024-01-01,Enterprise,AWS Lambda,admin_actions,Manage enterprise governance and access,1.0171148010920437,93.13865535714285,0.05765809115058616,0.1624777208649626,-0.0475073313782991,Scale Carefully
2025-11-01,Advanced Analytics,62,1882,0,0,0.0,44857.5,0.0,45356.8938,20,0.3225806451612903,10820.8718,Analytics,2025-09-01,Enterprise,AWS Glue,analytics_queries,Build advanced cross-workspace analysis,5.749666206163656,541.04359,0.11962019923429587,0.05032738066349718,-0.10906298003072201,Optimization Priority
2025-11-01,Dashboard Reporting,380,8405,0,0,0.0,27050.64,0.0,43635.1267,326,0.8578947368421053,22583.3303,Analytics,2024-01-01,Starter,Amazon Athena,dashboard_views,Monitor operational KPIs,2.6868923616894707,69.27401932515338,0.24964924451465276,0.23375682483637084,-0.0023204977299479124,Scale Carefully
2025-11-01,Data Export,380,5488,0,0,0.0,0.0,0.0,0.0,217,0.5710526315789474,4910.5614,Data Management,2024-01-01,Starter,Amazon S3,exports_count,Export CSV and scheduled reports,0.8947815962099125,22.62931520737327,0.054284196678149606,-0.06619283621310823,-0.01486655026191075,Monitor
2025-11-01,File Storage,380,5632,0,0,33334.6971,0.0,0.0,0.0,206,0.5421052631578948,8474.3071,Data Management,2024-01-01,Starter,Amazon S3,storage_gb,Store files and workflow attachments,1.504671004971591,41.13741310679612,0.09367991067730864,0.22005969495149835,0.03855955678670364,Optimization Priority
2025-11-01,Team Collaboration,380,8796,0,0,0.0,0.0,0.0,0.0,353,0.9289473684210526,6432.084,Collaboration,2024-01-01,Starter,Amazon DynamoDB,collaboration_actions,"Share workflows, comments, and approvals",0.7312510231923601,18.221201133144476,0.07110399086067415,0.10690605882209891,0.024657097288676155,Efficient Winner
2025-11-01,Workflow Automation,380,8035,320337,0,0.0,25626.96,0.0,0.0,364,0.9578947368421052,2664.789,Core Platform,2024-01-01,Starter,AWS Lambda,workflow_runs,Automate repeatable business processes,0.3316476664592409,7.320848901098902,0.029458124723126287,0.03355391081418424,0.004823297436675089,Efficient Winner
2025-12-01,AI Assistant,215,5793,0,0,0.0,24415.1305,542.558456,0.0,132,0.6139534883720931,23141.9927,Artificial Intelligence,2025-05-01,Professional,Amazon Bedrock,ai_tokens_million,Generate summaries and workflow recommendations,3.994820075953737,175.3181265151515,0.2570905589070416,-0.008166029407496556,-0.004801200300074915,Optimization Priority
2025-12-01,API Integration,215,7702,0,293487540,0.0,32609.7267,0.0,0.0,184,0.8558139534883721,6903.7046,Integrations,2024-01-01,Professional,Amazon API Gateway,api_calls,Connect external systems through APIs,0.8963521942352636,37.52013369565218,0.07669509264615376,0.14565221482269886,0.061843238587424576,Efficient Winner
